id,actual,SVM(100),SVM(100W),SVM(500),SVM(500W),Tree(3),Tree(3W),RandForest,RandForest-Bal
7962,True,True,True,True,True,True,True,True,True
7963,True,True,True,True,True,True,False,True,True
7964,True,True,True,True,True,True,True,True,True
7965,True,True,True,True,True,True,True,True,True
7966,False,False,False,False,False,True,False,True,True
7967,True,True,True,True,True,True,True,True,True
7968,True,True,True,True,True,True,True,True,True
7969,True,True,True,True,True,True,True,True,True
7970,True,True,True,True,True,True,True,True,True
7971,True,True,True,True,True,True,True,True,True
7972,True,True,True,True,True,True,True,True,True
7973,True,True,True,True,True,True,True,True,True
7974,True,True,True,True,True,True,True,True,True
7975,True,True,True,True,True,True,True,True,True
7976,True,True,False,True,True,True,False,True,True
7977,True,True,True,True,True,True,True,True,True
7978,False,True,False,True,True,True,False,True,True
7979,True,True,True,True,True,True,False,True,True
7980,True,True,True,True,True,True,True,True,True
7981,False,True,True,True,True,True,False,True,True
7982,False,True,True,True,True,True,True,True,True
7983,True,True,True,True,True,True,True,True,True
7984,True,True,True,True,True,True,True,True,True
7985,True,True,False,True,True,True,False,True,True
7986,True,True,False,True,True,True,False,True,True
7987,True,True,True,True,True,True,False,True,True
7988,True,True,False,True,True,True,False,True,True
7989,True,True,False,True,True,True,False,True,True
7990,True,True,True,True,True,True,False,True,True
7991,True,True,True,True,True,True,True,True,True
7992,True,True,False,False,True,True,True,True,True
7993,True,True,True,True,True,True,True,True,True
7994,True,True,True,True,True,True,True,True,True
7995,True,True,True,True,True,True,True,True,True
7996,True,True,False,False,True,True,True,True,True
7997,True,True,True,True,True,True,True,True,True
7998,True,True,True,True,True,True,False,True,True
7999,True,True,True,True,True,True,False,True,True
8000,True,True,True,True,True,True,True,True,True
8001,True,True,True,True,True,True,False,True,True
8002,True,True,True,True,True,True,True,True,True
8003,True,True,True,True,True,True,False,True,True
8004,True,True,True,True,True,True,True,True,True
8005,True,True,True,True,True,True,False,True,True
8006,True,True,True,True,True,True,False,True,False
8007,True,True,True,True,True,True,True,True,True
8008,True,True,True,True,True,True,True,True,True
8009,True,True,True,True,True,True,True,True,True
8010,True,True,False,True,True,True,True,True,True
8011,True,True,True,True,True,True,True,True,True
8012,True,True,True,True,True,True,True,True,True
8013,True,True,False,True,True,True,False,True,True
8014,True,True,False,True,True,True,False,True,True
8015,True,True,True,True,True,True,True,True,True
8016,True,True,True,True,True,True,True,True,True
8017,True,True,True,True,True,True,False,True,True
8018,True,True,True,True,True,True,False,True,True
8019,True,True,True,True,True,True,False,True,True
8020,True,True,True,True,True,True,False,True,True
8021,False,True,True,True,True,True,True,True,True
8022,False,True,True,True,True,True,True,True,True
8023,False,True,False,True,True,True,True,True,True
8024,False,True,False,False,False,True,True,True,True
8025,True,True,True,True,True,True,True,True,True
8026,True,False,False,False,False,True,False,True,True
8027,True,True,True,True,True,True,True,True,True
8028,True,True,True,True,True,True,True,True,True
8029,False,True,False,False,False,True,True,True,True
8030,True,True,True,True,True,True,True,True,True
8031,True,True,True,True,True,True,True,True,True
8032,True,True,True,True,True,True,True,True,True
8033,True,True,True,True,True,True,False,True,True
8034,True,True,True,True,True,True,False,True,True
8035,True,True,True,True,True,True,False,True,True
8036,True,True,True,True,True,True,False,True,True
8037,True,True,False,True,True,True,False,True,True
8038,True,True,True,True,True,True,True,True,True
8039,False,True,True,True,True,True,True,True,True
8040,False,True,True,True,True,True,False,False,False
8041,False,True,True,True,True,True,False,False,False
8042,False,True,False,True,True,True,False,True,True
8043,False,True,True,True,True,True,True,False,False
8044,True,True,True,True,True,True,False,True,True
8045,False,True,True,True,True,True,False,False,False
8046,False,True,False,True,True,True,True,True,True
8047,False,True,True,True,True,True,False,True,True
8048,True,True,True,True,True,True,False,True,True
8049,True,True,True,True,True,True,False,True,True
8050,False,True,True,True,True,True,False,False,False
8051,False,True,True,True,True,True,False,False,False
8052,True,True,True,True,True,True,False,True,True
8053,True,True,True,True,True,True,True,True,True
8054,True,True,True,True,True,True,True,True,True
8055,True,True,True,True,True,True,True,True,True
8056,False,True,True,True,True,True,False,False,False
8057,True,True,False,True,True,True,False,True,True
8058,True,False,False,False,False,True,False,True,True
8059,False,True,True,True,True,True,True,False,False
8060,True,True,True,True,True,True,False,True,True
8061,True,True,True,True,True,True,False,True,True
8062,True,True,True,True,True,True,True,True,True
8063,True,True,True,True,True,True,True,True,True
8064,True,True,True,True,True,True,False,True,True
8065,True,True,True,True,True,True,True,True,True
8066,True,True,True,True,True,True,True,True,True
8067,True,True,True,True,True,True,False,True,True
8068,True,True,False,True,True,True,False,True,True
8069,True,True,True,True,True,True,False,True,True
8070,True,True,True,True,True,True,True,True,True
8071,True,True,True,True,True,True,True,True,True
8072,True,True,True,True,True,True,False,True,True
8073,True,True,True,True,True,True,False,True,True
8074,True,True,True,True,True,True,False,True,True
8075,True,True,True,True,True,True,False,True,True
8076,True,True,True,True,True,True,False,True,True
8077,True,True,False,True,True,True,True,True,True
8078,True,True,False,True,True,True,False,True,True
8079,True,True,True,True,True,True,False,True,True
8080,True,True,True,True,True,True,False,True,True
8081,True,True,True,True,True,True,False,True,True
8082,True,True,True,True,True,True,False,True,True
8083,True,True,True,True,True,True,True,True,True
8084,True,True,True,True,True,True,False,True,True
8085,True,True,True,True,True,True,True,True,True
8086,False,True,True,True,True,True,False,True,True
8087,True,True,True,True,True,True,False,True,True
8088,True,True,True,True,True,True,True,True,True
8089,True,True,True,True,True,True,False,True,True
8090,True,True,True,True,True,True,False,True,True
8091,True,True,True,True,True,True,False,True,True
8092,True,True,True,True,True,True,False,True,True
8093,True,True,True,True,True,True,False,True,True
8094,True,True,True,True,True,True,True,True,True
8095,True,True,True,True,True,True,True,True,True
8096,True,True,True,True,True,True,True,True,True
8097,True,False,False,False,False,True,True,True,True
8098,True,True,False,True,True,True,False,True,True
8099,True,True,True,True,True,True,False,True,True
8100,True,True,True,True,True,True,False,True,True
8101,True,True,True,True,True,True,True,True,True
8102,True,True,True,True,True,True,False,True,True
8103,True,True,True,True,True,True,True,True,True
8104,False,True,False,True,True,True,False,False,True
8105,True,True,True,True,True,True,False,True,True
8106,True,True,True,True,True,True,False,True,True
8107,False,True,False,False,False,True,False,False,True
8108,True,True,True,True,True,True,True,True,True
8109,True,True,True,True,True,True,False,True,True
8110,True,True,True,True,True,True,False,True,True
8111,False,True,False,False,True,True,False,False,False
8112,True,True,True,True,True,True,False,True,True
8113,False,True,True,True,True,True,True,True,True
8114,False,True,False,False,True,True,True,True,True
8115,True,True,True,True,True,True,True,True,True
8116,True,True,True,True,True,True,False,True,True
8117,True,True,True,True,True,True,False,True,True
8118,False,True,False,True,True,True,False,False,False
8119,True,True,True,True,True,True,True,True,True
8120,False,True,True,True,True,True,True,True,True
8121,True,False,False,False,False,True,False,True,True
8122,True,True,False,True,True,True,True,True,True
8123,True,True,True,True,True,True,True,True,True
8124,False,False,False,False,False,True,False,True,True
8125,True,True,True,True,True,True,False,True,True
8126,True,True,True,True,True,True,True,True,True
8127,True,True,True,True,True,True,True,True,True
8128,True,True,True,True,True,True,True,True,True
8129,True,True,True,True,True,True,True,True,True
8130,True,True,True,True,True,True,True,True,True
8131,True,True,True,True,True,True,True,True,True
8132,False,True,False,True,True,True,False,False,False
8133,False,True,False,True,True,True,False,False,False
8134,True,True,False,True,True,True,False,True,True
8135,True,True,True,True,True,True,True,True,True
8136,True,True,True,True,True,True,True,True,True
8137,True,True,False,False,True,True,True,True,True
8138,True,True,False,False,True,True,True,True,True
8139,True,True,True,True,True,True,False,True,True
8140,True,True,True,True,True,True,True,True,True
8141,True,True,True,True,True,True,True,True,True
8142,True,True,True,True,True,True,False,True,True
8143,True,True,True,True,True,True,True,True,True
8144,True,True,True,True,True,True,True,True,True
8145,True,True,True,True,True,True,True,True,True
8146,True,True,True,True,True,True,False,True,True
8147,True,True,True,True,True,True,True,True,True
8148,True,True,True,True,True,True,True,True,True
8149,True,True,True,True,True,True,False,True,True
8150,True,True,True,True,True,True,True,True,True
8151,True,True,True,True,True,True,True,True,True
8152,True,True,True,True,True,True,True,True,True
8153,True,True,True,True,True,True,True,True,True
8154,True,True,True,True,True,False,False,True,True
8155,True,True,True,True,True,True,True,True,True
8156,True,False,False,False,False,True,True,True,True
8157,True,True,True,True,True,True,True,True,True
8158,True,True,True,True,True,True,True,True,True
8159,True,True,True,True,True,True,True,True,True
8160,False,True,False,True,True,True,True,False,False
8161,False,True,False,False,False,True,True,False,False
8162,False,False,False,False,False,True,False,True,True
