id,train_or_test,length,Title,Author,date,lang,date-bucket,length-log,the,and,of,to,in,that,a,is,it,be
1468,test,1571,"Reasons humbly offered in the behalf of Scotland concerning the exceeding great disproportions betwixt the assessments of that nation at 6000 l. per mensem, and the assessment of England at 35000 l. monthly.",,1655,English,1650-1699,7,0.05665181413112667,0.04137492043284532,0.03373647358370464,0.023551877784850413,0.02737110120942075,0.02482495225970719,0.008274984086569064,0.009548058561425843,0.01336728198599618,0.010184595798854232
1469,test,471,An elegy on the much lamented death of his pious and learned parent the Reverend Doctor Ezerell Tongue an eminent and indefatigable instrument in promoting the discovery of the horrid popish plot.,"Tongue, Simson, b. 1656 or 7.",1681,English,1650-1699,6,0.03397027600849257,0.03397027600849257,0.02335456475583864,0.03397027600849257,0.012738853503184714,0.006369426751592357,0.008492569002123142,0.008492569002123142,0.008492569002123142,0.014861995753715499
1470,train,807615,"Symbolon theologikon, or, A collection of polemicall discourses wherein the Church of England, in its worst as well as more flourishing condition, is defended in many material points, against the attempts of the papists on one hand, and the fanatics on the other : together with some additional pieces addressed to the promotion of practical religion and daily devotion / by Jer. Tailor ...","Tailor, Jeremy, 1613-1667.",1674,English,1650-1699,13,0.057768862638757336,0.041119840518068634,0.040633222513202456,0.02679246918395523,0.020436717990626723,0.020056586368504797,0.014992292119388571,0.020794561765197526,0.01710468478173387,0.013122589352599941
1471,test,39313,"For England's information, reformation, great joy, peace, and consolation; and for her great honor, and exaltation, and for the great shame, contempt and terror of the Turk, the Pope, and the Devil, and all the workers of evil","Varney, John.",1679,English,1650-1699,10,0.07488616996922137,0.06804364968331086,0.051764047516088825,0.026530664156894666,0.01984076514130186,0.022180957952840027,0.012540381044438227,0.016635718464630023,0.008699412408109277,0.014626205072113551
1472,train,6303,"The opinion of the Roman jvdges touching imprisonment and the liberty of the subject, or, A sermon preached at the Abbey at Westminster, at a late public fast, Jan. 25, 1642 by J.V. Prisoner.","Vicars, John, 1579 or 80-1652.",1643,English,1642-1649,8,0.0621926066952245,0.04521656354117087,0.03934634301126448,0.02300491829287641,0.018879898461050294,0.016024115500555294,0.016024115500555294,0.012851023322227512,0.0061875297477391724,0.006980802792321118
1473,test,38073,"The description and the practice of the four most admirable beasts explained in four sermons upon Revel. 4.8 : whereof the first three were preached before the Right Honorable James, Duke of Ormond, and lord lieutenant of Ireland, His Grace, and the two Houses of Parliament, and others, very honorable persons / by the Right Reverend Father in God, Gr. Lord Bishop of Ossory.","Williams, Gryffith, 1589?-1672.",1663,English,1650-1699,10,0.06335198171932865,0.05549864733538203,0.04018595855330549,0.028944396291335068,0.012633624878522837,0.022640716518267538,0.010243479631234734,0.0100070916397447,0.006592598429333124,0.01092637827331705
1474,train,778,An abstract of those answers which were given in the assembly of the Lords in the high court of Parliament unto the nine reasons sent up from the House of Commons against the voting of bishops in Parliament.,"Williams, John, 1582-1650.",1641,English,1630-1641,6,0.08226221079691516,0.029562982005141385,0.044987146529562975,0.033419023136246784,0.032133676092544985,0.016709511568123392,0.015424164524421594,0.005141388174807198,0.005141388174807198,0.014138817480719794
1475,train,259943,"The tragedies, gathered by Ihon Bochas, of all such princes as fell from their estates through the mutability of fortune since the creacion of Adam, until his time wherein may be seen what vices bring men to destruction, with notable warninges how the like may be avoided. Translated into Englysh by John Lidgate, monk of Burye.; De casibus virorum illustrium. English","Boccaccio, Giovanni, 1313-1375.; Lydgate, John, 1370?-1451?",1554,English,1550-1599,12,0.031129901555340983,0.039389404600239285,0.03920090173614985,0.032203213781482866,0.024740039162431768,0.012191134210192236,0.014730152379560135,0.005581992975383065,0.003997030118141285,0.005405031102972575
1476,train,6428,"The Parliamentary intelligencer [no.27 (25 June-2 July 1660)] comprising the sum of foreign intelligence with the affairs now in agitation in England, Scotland, and Ireland : for information of the people.","Muddiman, Henry, 1628 or 1629-1692, editor.; Dury, Giles, editor.; Macock, John, publisher.; Newcomb, Thomas, d. 1681 or 2, publisher.",1660,English,1650-1699,8,0.07576228998133168,0.03609209707529558,0.04760423148724331,0.034069695084007465,0.017579340385812072,0.01462352209085252,0.013067828251400125,0.004044803982576229,0.005289359054138146,0.008400746733042938
1477,train,5955,"A new and accurate map of the world drawn according to the truest descriptions, latest discoueries, and best observations that have been made by English or strangers. With brief and most plain notes upon the whole body of cosmographie, for the easy understanding thereof: pleasant and useful for all such as desire to know further then of their own home.","Grent, William.",1625,English,1600-1629,8,0.11015952980688497,0.036439966414777494,0.0473551637279597,0.01847187237615449,0.02065491183879093,0.01309823677581864,0.010075566750629723,0.025188916876574305,0.008564231738035263,0.007052896725440806
1478,train,18426,"The worlds assizes. Or A sermon preached at Paul's Cross the tenth day of July 1614. being the Sunday before the end of Trinity term. By Nathanael Kitchener, student in divinity, and preacher of Gods word at Grauenhurst in Bedfordshire","Kitchener, Nathanael, d. 1620.",1616,English,1600-1629,9,0.06403994355801584,0.03104309128405514,0.03294258113535222,0.020731574948442417,0.02203408227504613,0.017638120047758603,0.012916530988820145,0.01275371757299468,0.011505481384999457,0.018018018018018018
1479,train,12600,The first set of English madrigales to 3. 4. 5. and 6. voices. Newly composed by Thomas Bateson ...; Madrigals. 1st set,"Bateson, Thomas.",1604,English,1600-1629,9,0.024761904761904763,0.03198412698412698,0.02349206349206349,0.025396825396825397,0.011349206349206348,0.011587301587301587,0.016428571428571428,0.007063492063492063,0.006111111111111111,0.003968253968253968
1480,train,19292,"A brief discourse of royal monarchy, as of the best common weal vvherin the subject may behold the sacred majesty of the princes most royal estate. Written by Charles Merbury Gentleman in duetifull reverence of her Majesty's most princely Highness. Whereunto is added by the same genesis a collection of Italian proverbs, in benefit of such as are studious of that language.","Merbury, Charles.",1581,,1550-1599,9,0.03991291727140784,0.03400373211693967,0.034055567074435,0.013114244246319719,0.01601700186605847,0.006427534729421522,0.01674269127099316,0.006686709516898196,0.002488077959776073,0.004405971387103463
1481,train,855,The Shepherds lamentation to the tune of The plaine-dealing woman.,,1617,English,1600-1629,6,0.029239766081871347,0.03859649122807018,0.008187134502923977,0.025730994152046785,0.00935672514619883,0.0152046783625731,0.01871345029239766,0.0011695906432748538,0.011695906432748537,0.0011695906432748538
1482,test,9870,"Iethroes counsel to Moses: or, A direction for magistrates A sermon preached at St. Saviors in Southwarke. March 5. 1621. before the honorable judges by that reverent divine Thomas Sutton Dr. in Divinity.","Sutton, Thomas, 1585-1623.",1631,English,1630-1641,9,0.05886524822695035,0.0414387031408308,0.040830800405268486,0.02553191489361702,0.018642350557244173,0.017122593718338398,0.016312056737588652,0.008409321175278622,0.009625126646403241,0.013272543059777101
1483,train,19091,"Jesus Nazarenus, Rex Judaeorum. Or, a tract concerning the inscription fastened by Pilates command","Bourchier, John, Sir, d. 1660.",1637,English,1630-1641,9,0.06128542245036928,0.03064271122518464,0.04269027290346236,0.018123723220365616,0.020166570635377926,0.01524278455816877,0.014299931905086166,0.01948562149704049,0.007123775601068566,0.007857105442355036
1484,test,20017,"A fruitful and necessary sermon, specially concerning alms giving, preached the Twisday [sic] in Easter week The year of our Lord. 1572. at S. Mary's Spittle. By Thomas Drant, bachelor in divinity.","Drant, Thomas, b. 1601 or 2.",1572,English,1550-1599,9,0.04995753609431983,0.038117600039966025,0.03701853424589099,0.023979617325273515,0.020232802118199528,0.01803467053004946,0.012439426487485637,0.015087175900484587,0.015237048508767547,0.013938152570315231
1485,train,1049,"By the Queen, the Queen's Majesty calling to her good remembrance how well this realm is furnished with good laws and orders, for redress of many enormities ...; Proclamations. 1562-05-07",England and Wales. Sovereign (1558-1603 : Elizabeth I),1562,English,1550-1599,6,0.07530981887511916,0.044804575786463297,0.05624404194470924,0.042897998093422304,0.022878932316491896,0.0076263107721639654,0.004766444232602479,0.006673021925643469,0.0019065776930409914,0.014299332697807435
1486,test,1049,"By the Queen, the Queen's Majesty calling to her good remembrance how well this realm is furnished with good laws and orders, for redress of many enormities ...; Proclamations. 1562-05-07",England and Wales. Sovereign (1558-1603 : Elizabeth I),1562,English,1550-1599,6,0.07530981887511916,0.044804575786463297,0.05624404194470924,0.042897998093422304,0.022878932316491896,0.0076263107721639654,0.004766444232602479,0.006673021925643469,0.0019065776930409914,0.014299332697807435
1487,train,555,"By the Queen. Where as the Queen's most excellent Majesty by her highness proclamation in November last, did apoint and limit the reading of the lotterie within the city of London this. x. of January ...; Proclamations. 1569-01-09",England and Wales. Sovereign (1558-1603 : Elizabeth I),1569,English,1550-1599,6,0.07747747747747748,0.04864864864864865,0.04684684684684685,0.04684684684684685,0.021621621621621623,0.012612612612612612,0.009009009009009009,0.014414414414414415,0.0036036036036036037,0.016216216216216217
1488,test,442,By the King a proclamation for the establishing of the peace and quiet of the Church of England.,"England and Wales. Sovereign (1625-1649 : Charles I); Charles I, King of England, 1600-1649.",1626,English,1600-1629,6,0.07466063348416291,0.05429864253393665,0.07692307692307693,0.03619909502262444,0.020361990950226245,0.011312217194570137,0.0022624434389140274,0.0,0.0,0.006787330316742082
1489,test,1552,"By the King. The Kings most excellent Majesty, finding that the infection of the plague is at this present dispersed and scattered ...; Proclamations. 1630-09-09","England and Wales. Sovereign (1625-1649 : Charles I); Charles I, King of England, 1600-1649.",1630,English,1630-1641,7,0.06056701030927835,0.06314432989690721,0.057345360824742266,0.029639175257731958,0.021262886597938145,0.01675257731958763,0.002577319587628866,0.008376288659793814,0.0006443298969072165,0.01095360824742268
